ChEMBL ID,Name,Max Phase,Molecular Formula,Molecular Weight,SMILES
CHEMBL1165268,N/A,4.0,C20H14I6N2O6,N/A,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
CHEMBL1164729,N/A,4.0,C16H16N2O3S,N/A,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
CHEMBL1171837,N/A,4.0,C29H27F3N6O,N/A,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
CHEMBL1173655,N/A,4.0,C24H25ClFN5O3,N/A,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
CHEMBL1173055,N/A,4.0,C19H18FN3O,N/A,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
CHEMBL1179047,N/A,4.0,C13H19ClN2O2,N/A,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
CHEMBL1180003,N/A,4.0,C17H38N+,N/A,CCCCCCCCCCCCCC[N+](C)(C)C
CHEMBL1180725,N/A,4.0,C23H30NO3+,N/A,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
CHEMBL1182833,N/A,4.0,C58H80N2O14+2,N/A,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2
CHEMBL1183349,N/A,4.0,C35H35F2N8O5S+,N/A,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1
CHEMBL1183717,N/A,4.0,C26H29F2N7,N/A,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1
CHEMBL1184360,N/A,4.0,C15H23N3OS,N/A,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
CHEMBL1185568,N/A,4.0,C23H23N2S2+,N/A,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21
CHEMBL1186579,N/A,4.0,C21H26NO4+,N/A,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
CHEMBL1186610,N/A,4.0,C17H32NO2+,N/A,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C
CHEMBL1187011,N/A,4.0,C22H40NO+,N/A,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1
CHEMBL1187417,N/A,4.0,C22H40N+,N/A,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
CHEMBL1187724,N/A,4.0,C18H26NO3+,N/A,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
CHEMBL1187833,N/A,4.0,C29H34NO2+,N/A,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
CHEMBL1189432,N/A,4.0,C21H23NO3,N/A,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21
CHEMBL1189679,N/A,4.0,C19H24N2O,N/A,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
CHEMBL1194325,N/A,4.0,C26H30NO4S2+,N/A,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1
CHEMBL1194666,N/A,4.0,C13H19NO,N/A,CCN(CC)C(C)C(=O)c1ccccc1
CHEMBL1197051,N/A,4.0,C18H23NO3,N/A,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
CHEMBL1198857,N/A,4.0,C24H33Cl2NO5,N/A,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O
CHEMBL1199080,N/A,4.0,C11H17BrN+,N/A,CC[N+](C)(C)Cc1ccccc1Br
CHEMBL1199307,N/A,4.0,C22H32N4O4+2,N/A,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1
CHEMBL1199324,N/A,4.0,C23H22F7N4O6P,N/A,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL1200321,N/A,4.0,C15H24N4O5S,N/A,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C.OCCNCCO
CHEMBL1200322,N/A,4.0,C22H23FN2O5,N/A,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O
CHEMBL1200323,N/A,4.0,C19H25ClN2O3,N/A,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
CHEMBL1200326,N/A,4.0,C26H30ClN3O6,N/A,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl
CHEMBL1200328,N/A,4.0,C18H20ClNOS,N/A,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl
CHEMBL1200329,N/A,4.0,C9H9Cl2N5S,N/A,Cl.Clc1ccc2nsnc2c1NC1=NCCN1
CHEMBL1200330,N/A,4.0,C11H17ClN2O2,N/A,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl
CHEMBL1200331,N/A,4.0,C7H18NO7P,N/A,C[C@@H]1O[C@@H]1P(=O)(O)O.NC(CO)(CO)CO
CHEMBL1200332,N/A,4.0,C19H22ClN,N/A,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl
CHEMBL1200333,N/A,4.0,H4O7P2Tc,N/A,N/A
CHEMBL1200334,N/A,4.0,C22H26ClN3O4S,N/A,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2.Cl
CHEMBL1200335,N/A,4.0,C26H40O3,N/A,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1200338,N/A,4.0,C13H21N5O,N/A,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C.O
CHEMBL1200339,N/A,4.0,C9H14ClNO2,N/A,CNC[C@H](O)c1cccc(O)c1.Cl
CHEMBL1200340,N/A,4.0,C16H31N2O8P,N/A,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O
CHEMBL1200341,N/A,4.0,C20H25ClN2O,N/A,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21.Cl
CHEMBL1200342,N/A,4.0,C24H31FO6,N/A,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1200343,N/A,4.0,C23H43N3O5,N/A,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
CHEMBL1200345,N/A,4.0,C4H5NaO4,N/A,O=C([O-])CCC(=O)O.[Na+]
CHEMBL1200346,N/A,4.0,C16H26GdN5O8,N/A,N/A
CHEMBL1200347,N/A,4.0,C23H33IN2O,N/A,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-]
CHEMBL1200348,N/A,4.0,C18H16Cl3N3O3S,N/A,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
CHEMBL1200350,N/A,4.0,C20H12I6N2Na2O6,N/A,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I)Nc1c(I)cc(I)c(C(=O)[O-])c1I.[Na+].[Na+]
CHEMBL1200351,N/A,4.0,C10H9N4NaO2S,N/A,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Na+]
CHEMBL1200353,N/A,4.0,C19H28I3N3O9,N/A,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL1200354,N/A,4.0,C14H29NaO4S,N/A,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
CHEMBL1200356,N/A,4.0,C15H23N3O4S,N/A,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
CHEMBL1200357,N/A,4.0,C20H18N6Na2O9S,N/A,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+]
CHEMBL1200358,N/A,4.0,C8H7NaO2,N/A,O=C([O-])Cc1ccccc1.[Na+]
CHEMBL1200359,N/A,4.0,C11H12N4O3S,N/A,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
CHEMBL1200360,N/A,4.0,C12H19ClIN,N/A,CC(C)NC(C)Cc1ccc([123I])cc1.Cl
CHEMBL1200365,N/A,4.0,C9H9N2NaO3,N/A,Nc1ccc(C(=O)NCC(=O)[O-])cc1.[Na+]
CHEMBL1200366,N/A,4.0,C16H20ClN3O5S,N/A,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.Cl.O
CHEMBL1200367,N/A,4.0,C9H23INO3PS,N/A,CCOP(=O)(OCC)SCC[N+](C)(C)C.[I-]
CHEMBL1200368,N/A,4.0,C23H20N2O5,N/A,O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1
CHEMBL1200370,N/A,4.0,C14H10O4,N/A,O=C(OOC(=O)c1ccccc1)c1ccccc1
CHEMBL1200374,N/A,4.0,C20H24O2,N/A,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
CHEMBL1200375,N/A,4.0,C10H12CaN2Na2O8,N/A,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+]
CHEMBL1200376,N/A,4.0,C29H33FO6,N/A,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO
CHEMBL1200377,N/A,4.0,C13H20N2O4,N/A,CC(N)Cc1ccccc1.NC(CC(=O)O)C(=O)O
CHEMBL1200379,N/A,4.0,C9H11Cl3N4,N/A,Cl.Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1
CHEMBL1200380,N/A,4.0,C8H10N5NaO3,N/A,Nc1nc([O-])c2ncn(COCCO)c2n1.[Na+]
CHEMBL1200381,N/A,4.0,C6H15ClN4O2,N/A,Cl.N=C(N)NCCC[C@H](N)C(=O)O
CHEMBL1200382,N/A,4.0,C24H37ClN2O2,N/A,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O
CHEMBL1200383,N/A,4.0,C22H29NO4S,N/A,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O
CHEMBL1200384,N/A,4.0,C28H37FO7,N/A,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200385,N/A,4.0,C18H24ClNO4,N/A,Cl.Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1
CHEMBL1200386,N/A,4.0,C27H36O8,N/A,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1200387,N/A,4.0,C15H23NO4,N/A,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O
CHEMBL1200388,N/A,4.0,C19H19ClN3NaO6S,N/A,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]
CHEMBL1200391,N/A,4.0,C4H11NO3,N/A,NC(CO)(CO)CO
CHEMBL1200392,N/A,4.0,C21H28N2O5,N/A,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O
CHEMBL1200393,N/A,4.0,C19H23ClFN3O3,N/A,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl
CHEMBL1200395,N/A,4.0,C24H31NO8,N/A,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CHEMBL1200396,N/A,4.0,C18H29ClN2O,N/A,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl
CHEMBL1200397,N/A,4.0,C23H28ClN,N/A,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl
CHEMBL1200398,N/A,4.0,C19H18Cl3N3O3S,N/A,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O
CHEMBL1200399,N/A,4.0,C21H32ClN5O2,N/A,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
CHEMBL1200400,N/A,4.0,C9H6N7NaO2S,N/A,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+]
CHEMBL1200402,N/A,4.0,C26H31ClN2O8S,N/A,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1
CHEMBL1200405,N/A,4.0,C29H35NO8S,N/A,CS(=O)(=O)O.Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1
CHEMBL1200406,N/A,4.0,C24H28ClN5O3,N/A,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O
CHEMBL1200409,N/A,4.0,C14H25ClN2O2,N/A,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O
CHEMBL1200410,N/A,4.0,C12H20ClN3O,N/A,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl
CHEMBL1200411,N/A,4.0,C16H25ClN2O,N/A,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl
CHEMBL1200412,N/A,4.0,C27H34O3,N/A,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
CHEMBL1200413,N/A,4.0,C13H17ClN2,N/A,Cl.c1ccc2c(c1)CCCC2C1=NCCN1
CHEMBL1200415,N/A,4.0,CH6O7P2Tc,N/A,N/A
CHEMBL1200418,N/A,4.0,C18H24ClNO3,N/A,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl
CHEMBL1200419,N/A,4.0,C16H25ClN2O2,N/A,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl
CHEMBL1200420,N/A,4.0,C18H14Cl2FN3,N/A,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl
CHEMBL1200421,N/A,4.0,C15H19BrN2O5Tc,N/A,N/A
CHEMBL1200423,N/A,4.0,C12H10I3N2NaO4,N/A,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I.[Na+]
CHEMBL1200424,N/A,4.0,C14H18N3Na3O10Zn,N/A,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Zn+2]
CHEMBL1200425,N/A,4.0,C11H14ClN,N/A,C#CCN(C)Cc1ccccc1.Cl
CHEMBL1200426,N/A,4.0,C20H26ClNOS,N/A,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O
CHEMBL1200430,N/A,4.0,C20H26O3,N/A,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
CHEMBL1200431,N/A,4.0,C21H37GdN4O15,N/A,N/A
CHEMBL1200432,N/A,4.0,C12H18ClNO4,N/A,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1.Cl
CHEMBL1200434,N/A,4.0,C12H21N5O3,N/A,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O
CHEMBL1200436,N/A,4.0,C19H30O3,N/A,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL1200437,N/A,4.0,C26H36N2O9,N/A,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL1200438,N/A,4.0,C16H13Cl3N2OS,N/A,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
CHEMBL1200439,N/A,4.0,C9H7INNaO3,N/A,O=C([O-])CNC(=O)c1ccccc1[123I].[Na+]
CHEMBL1200440,N/A,4.0,C15H23ClN2O,N/A,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl
CHEMBL1200443,N/A,4.0,C28H41HgN3O9,N/A,N/A
CHEMBL1200444,N/A,4.0,C14H24N2O5,N/A,CC(=O)O.CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
CHEMBL1200446,N/A,4.0,C16H22ClN3,N/A,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl
CHEMBL1200448,N/A,4.0,C7H7ClNa2O6P2S,N/A,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+]
CHEMBL1200449,N/A,4.0,C25H31FO8,N/A,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200452,N/A,4.0,C27H18InN3O3,N/A,N/A
CHEMBL1200453,N/A,4.0,C22H46O,N/A,CCCCCCCCCCCCCCCCCCCCCCO
CHEMBL1200454,N/A,4.0,C14H23ClN6O5,N/A,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21.Cl
CHEMBL1200455,N/A,4.0,C19H26I3N3O9,N/A,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
CHEMBL1200457,N/A,4.0,C20H34GdN5O10,N/A,N/A
CHEMBL1200458,N/A,4.0,C6H5K3O7,N/A,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+]
CHEMBL1200459,N/A,4.0,HK2O4P,N/A,O=P([O-])([O-])O.[K+].[K+]
CHEMBL1200460,N/A,4.0,C6H8FeNO7,N/A,N/A
CHEMBL1200461,N/A,4.0,C12H19ClN2O4,N/A,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl
CHEMBL1200463,N/A,4.0,C18H14KNO3,N/A,O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1.[K+]
CHEMBL1200464,N/A,4.0,C16H27ClN2O3,N/A,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl
CHEMBL1200467,N/A,4.0,C44H43ClN2O8,N/A,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL1200468,N/A,4.0,C10H19O6PS2,N/A,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
CHEMBL1200469,N/A,4.0,C17H21ClN2S,N/A,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl
CHEMBL1200470,N/A,4.0,C17H18N3NaO3S,N/A,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+]
CHEMBL1200472,N/A,4.0,C17H11ClF4N2S,N/A,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
CHEMBL1200473,N/A,4.0,C17H26ClNO3,N/A,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl
CHEMBL1200474,N/A,4.0,C21H22Cl2N2O8,N/A,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl
CHEMBL1200475,N/A,4.0,C33H37NO17,N/A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CHEMBL1200477,N/A,4.0,C5H3N4NaO,N/A,O=c1[n-]cnc2[nH]ncc12.[Na+]
CHEMBL1200478,N/A,4.0,C18H28ClNO2,N/A,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
CHEMBL1200479,N/A,4.0,C19H36ClNO2,N/A,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl
CHEMBL1200480,N/A,4.0,C51H70N10O12S2,N/A,CC(=O)O.C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O
CHEMBL1200482,N/A,4.0,C25H26N9NaO8S2,N/A,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O.[Na+]
CHEMBL1200483,N/A,4.0,C11H16ClNO,N/A,CC1NCCOC1c1ccccc1.Cl
CHEMBL1200485,N/A,4.0,C28H24ClF3N4O6S,N/A,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
CHEMBL1200487,N/A,4.0,C13H11Cl2NaO4,N/A,C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl.[Na+]
CHEMBL1200490,N/A,4.0,C70H92ClN17O14,N/A,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
CHEMBL1200491,N/A,4.0,C16H16ClN3,N/A,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12
CHEMBL1200492,N/A,4.0,C25H33Cl2N5O2,N/A,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl
CHEMBL1200493,N/A,4.0,C21H22ClN,N/A,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl
CHEMBL1200494,N/A,4.0,C9H10Cl3N3O,N/A,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
CHEMBL1200495,N/A,4.0,C25H33NaO8,N/A,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+]
CHEMBL1200497,N/A,4.0,C21H28N2O3,N/A,CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL1200498,N/A,4.0,C27H29F3N6O8S,N/A,CS(=O)(=O)O.C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
CHEMBL1200500,N/A,4.0,C28H37ClO7,N/A,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
CHEMBL1200501,N/A,4.0,C61H88N18O16,N/A,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
CHEMBL1200503,N/A,4.0,C33H44BrN5O8S,N/A,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O
CHEMBL1200506,N/A,4.0,C49H89NO25,N/A,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
CHEMBL1200507,N/A,4.0,C35H44I6N6O15,N/A,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
CHEMBL1200508,N/A,4.0,C31H38I6N6O13,N/A,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL1200509,N/A,4.0,C68H90N18O14,N/A,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
